ID,Year_Birth,Age,AgeRange,Education,Marital_Status,Income,IncomeRange,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,PercentDealsPurchases,NumNonDealsPurchases,NumAllPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
2320,1978,46,41-50,2n Cycle,Married,47025,30K-50K,0,1,12-09-2013,98,508,11,59,23,5,29,5,28%,13,18,11,1,6,9,0,0,0,0,0,0,0
850,1968,56,51-60,Graduation,Single,70566,70K-100K,0,1,06-10-2013,4,381,28,215,84,28,21,2,10%,18,20,6,5,9,3,0,0,0,0,0,0,0
4713,1979,45,41-50,PhD,Married,31605,30K-50K,1,0,22-11-2012,15,74,0,42,2,1,6,2,29%,5,7,2,1,4,7,0,0,0,0,0,0,0
675,1973,51,51-60,Master,Divorced,52034,50K-70K,1,1,17-05-2013,67,146,0,93,7,13,73,5,45%,6,11,4,2,5,7,0,0,0,0,0,0,0
5025,1979,45,41-50,Graduation,Single,48526,30K-50K,1,0,24-12-2013,32,23,17,23,43,20,9,1,14%,6,7,2,1,4,3,0,0,0,0,0,0,0
2308,1954,70,61-70,Graduation,Married,46734,30K-50K,0,1,18-11-2012,40,110,5,137,26,23,29,2,17%,10,12,6,1,5,7,0,0,0,0,0,0,0
5995,1962,62,61-70,Graduation,Divorced,39552,30K-50K,1,1,18-12-2012,54,165,3,147,4,24,41,7,54%,6,13,6,2,5,8,0,0,0,0,0,0,1
6749,1966,58,51-60,Graduation,Single,86358,70K-100K,1,1,08-08-2012,78,957,47,494,82,47,95,4,29%,10,14,5,3,6,8,0,0,0,0,0,0,0
1010,1977,47,41-50,Graduation,Together,46931,30K-50K,2,1,24-04-2014,94,41,0,17,3,1,16,2,40%,3,5,1,1,3,3,0,0,0,0,0,0,0
8977,1985,39,31-40,Basic,Single,16581,10K-20K,0,0,12-01-2013,51,1,3,4,2,3,11,1,33%,2,3,0,0,3,4,0,0,0,0,0,0,0
4756,1952,72,71-80,2n Cycle,Divorced,63998,50K-70K,0,0,20-12-2013,42,176,29,818,0,33,112,1,4%,23,24,7,6,11,4,0,0,0,0,0,0,1
3412,1951,73,71-80,Master,Married,67381,50K-70K,0,1,15-01-2013,67,815,8,53,11,0,70,4,31%,9,13,2,2,9,7,0,1,0,0,0,0,0
606,1967,57,51-60,Graduation,Single,25930,20K-30K,1,1,10-10-2013,87,6,1,2,2,0,4,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
5961,1978,46,41-50,Graduation,Married,42693,30K-50K,1,0,07-06-2014,29,8,4,20,6,3,16,1,25%,3,4,1,0,3,5,0,0,0,0,0,0,0
2975,1976,48,41-50,Graduation,Together,85606,70K-100K,0,1,12-11-2012,89,717,42,864,219,30,84,2,9%,20,22,6,7,9,3,0,0,0,1,0,0,0
2894,1985,39,31-40,Graduation,Single,72903,70K-100K,0,0,29-10-2013,74,1067,138,750,0,19,39,1,5%,19,20,7,5,8,4,0,1,1,1,0,0,1
7613,1974,50,41-50,2n Cycle,Together,49669,30K-50K,1,0,24-05-2014,97,166,5,107,11,8,29,2,17%,10,12,5,1,6,6,0,0,0,0,0,0,0
10542,1968,56,51-60,PhD,Married,36778,30K-50K,1,1,05-08-2012,63,29,4,34,2,4,4,3,50%,3,6,3,0,3,9,0,0,0,0,0,0,0
8015,1962,62,61-70,PhD,Divorced,85696,70K-100K,0,0,03-05-2013,88,714,76,395,116,0,12,1,5%,18,19,4,6,9,1,0,0,0,0,0,0,1
10617,1989,35,31-40,Master,Divorced,10979,10K-20K,0,0,22-05-2014,34,8,4,10,2,2,4,2,33%,4,6,3,0,3,5,0,0,0,0,0,0,0
11166,1961,63,61-70,Graduation,Married,49678,30K-50K,0,1,02-02-2013,81,229,5,56,3,2,20,2,17%,10,12,6,2,4,7,0,0,0,0,0,0,0
849,1953,71,71-80,Master,Together,56129,50K-70K,0,1,20-06-2013,65,320,48,133,39,72,48,4,22%,14,18,6,2,10,4,0,0,0,0,0,0,0
523,1989,35,31-40,Graduation,Married,37155,30K-50K,1,0,31-01-2013,51,23,0,26,7,15,3,1,17%,5,6,2,0,4,5,0,0,0,0,0,0,0
4066,1978,46,41-50,2n Cycle,Divorced,21282,20K-30K,1,0,11-05-2014,76,1,5,8,4,8,20,2,40%,3,5,2,1,2,6,0,0,0,0,0,0,0
8414,1962,62,61-70,PhD,Single,33419,30K-50K,0,1,17-08-2013,76,56,0,12,0,0,18,2,33%,4,6,2,0,4,7,0,0,0,0,0,0,0
819,1945,79,71-80,Graduation,Widow,63285,50K-70K,0,0,05-11-2013,84,508,124,249,50,38,134,1,4%,23,24,6,5,13,3,0,0,0,0,0,0,0
4961,1974,50,41-50,Master,Together,21255,20K-30K,1,0,21-01-2014,56,29,0,25,2,2,3,4,57%,3,7,2,1,4,4,0,0,0,0,0,0,0
749,1981,43,41-50,Graduation,Together,42162,30K-50K,1,0,19-11-2013,31,46,7,59,2,4,27,2,29%,5,7,3,1,3,6,1,0,0,0,0,0,1
5430,1956,68,61-70,Graduation,Together,54450,50K-70K,1,1,14-09-2012,0,454,0,171,8,19,32,12,63%,7,19,9,2,8,8,0,0,0,0,0,0,0
7755,1954,70,61-70,PhD,Married,57744,50K-70K,0,1,12-11-2013,91,350,3,39,0,0,19,2,14%,12,14,9,1,4,8,0,0,0,0,0,0,0
10525,1986,38,31-40,Graduation,Single,26576,20K-30K,1,0,13-10-2012,40,10,0,8,0,0,9,1,33%,2,3,1,0,2,9,1,0,0,0,0,0,1
1453,1943,81,80+,PhD,Widow,57513,50K-70K,0,0,06-07-2013,59,735,40,183,52,20,30,2,8%,23,25,9,3,13,6,0,0,0,0,0,0,0
8310,1964,60,51-60,Graduation,Together,68142,50K-70K,0,1,29-08-2012,96,897,126,196,91,112,37,3,14%,18,21,10,4,7,6,0,0,0,0,0,0,0
10710,1979,45,41-50,Graduation,Married,7500,5K-10K,0,1,29-08-2012,61,5,2,3,3,0,5,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
5031,1974,50,41-50,Graduation,Together,83145,70K-100K,0,0,22-09-2012,14,777,35,731,39,137,114,1,4%,24,25,5,9,11,2,0,0,1,0,0,0,1
2613,1960,64,61-70,Master,Married,54197,50K-70K,0,1,03-04-2014,16,162,6,37,6,13,13,2,20%,8,10,1,3,6,1,0,0,0,0,0,0,0
213,1963,61,61-70,PhD,Single,23091,20K-30K,1,1,28-05-2014,98,35,0,11,0,0,2,4,67%,2,6,2,1,3,7,0,0,0,0,0,0,0
967,1976,48,41-50,Graduation,Married,46049,30K-50K,1,1,21-07-2013,11,342,9,112,19,14,19,10,63%,6,16,5,2,9,7,0,0,0,0,0,0,1
1077,1974,50,41-50,Graduation,Together,56715,50K-70K,0,0,05-12-2012,52,258,105,239,237,172,9,1,7%,13,14,7,3,4,4,0,0,0,0,0,0,0
7959,1961,63,61-70,Graduation,Married,79410,70K-100K,0,0,29-05-2014,19,658,80,483,123,13,13,1,10%,9,10,3,2,5,1,0,0,0,0,0,0,0
640,1951,73,71-80,Graduation,Married,57304,50K-70K,0,1,11-03-2013,61,356,80,329,138,17,106,2,9%,21,23,7,6,10,5,0,0,0,0,0,0,0
4252,1965,59,51-60,Graduation,Married,44375,30K-50K,0,1,23-03-2014,73,213,5,28,7,7,41,1,9%,10,11,4,1,6,5,0,0,0,0,0,0,0
8432,1956,68,61-70,Graduation,Together,54450,50K-70K,1,1,14-09-2012,0,454,0,171,8,19,32,12,63%,7,19,9,2,8,8,0,0,0,0,0,0,0
6218,1965,59,51-60,Graduation,Married,59594,50K-70K,0,1,20-10-2012,74,457,4,29,0,0,9,1,6%,15,16,8,1,7,7,0,1,0,0,0,0,0
6905,1994,30,20-30,Graduation,Together,80685,70K-100K,0,0,22-08-2012,55,241,45,604,34,26,54,1,5%,19,20,6,4,10,2,0,0,0,0,0,0,0
5922,1974,50,41-50,PhD,Married,40344,30K-50K,0,1,13-10-2013,48,210,0,6,0,0,2,2,20%,8,10,4,1,5,7,0,0,0,0,0,0,0
3598,1972,52,51-60,Graduation,Married,62710,50K-70K,0,1,23-05-2013,53,441,35,83,7,29,11,4,22%,14,18,4,2,12,4,0,0,0,0,0,0,0
6116,1968,56,51-60,2n Cycle,Married,48985,30K-50K,0,1,05-07-2013,13,19,13,18,10,7,8,1,20%,4,5,1,1,3,3,0,0,0,0,0,0,0
6263,1968,56,51-60,Graduation,Together,35322,30K-50K,1,2,22-08-2012,34,28,9,37,12,7,13,3,50%,3,6,2,0,4,8,0,0,0,0,0,0,0
10486,1948,76,71-80,Graduation,Married,77142,70K-100K,0,0,29-05-2013,54,476,75,162,29,151,97,1,6%,15,16,4,4,8,2,0,0,0,0,0,0,0
2410,1969,55,51-60,Graduation,Single,81657,70K-100K,0,0,22-01-2014,69,364,40,425,158,60,50,1,7%,14,15,3,4,8,1,0,0,0,0,0,0,0
193,1996,28,20-30,Basic,Married,14421,10K-20K,0,0,17-02-2014,81,0,0,2,3,3,8,1,33%,2,3,1,0,2,5,1,0,0,0,0,0,0
3363,1974,50,41-50,2n Cycle,Married,20130,20K-30K,0,0,17-03-2014,99,0,6,3,7,6,12,1,25%,3,4,1,0,3,8,0,0,0,0,0,0,0
8278,1990,34,31-40,PhD,Married,74214,70K-100K,0,0,26-08-2012,3,863,83,547,86,99,33,1,7%,14,15,8,2,5,5,0,0,0,0,0,0,0
10660,1957,67,61-70,Master,Married,66726,50K-70K,1,1,12-01-2014,61,349,7,35,0,0,47,3,21%,11,14,8,2,4,7,0,1,0,0,0,0,0
8686,1979,45,41-50,Basic,Together,23724,20K-30K,1,0,08-01-2013,65,5,23,15,0,18,14,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,0
1604,1960,64,61-70,Master,Married,47353,30K-50K,0,1,13-11-2013,93,184,2,19,8,8,4,3,30%,7,10,2,2,6,5,0,0,0,0,0,0,0
5907,1952,72,71-80,Master,Married,33444,30K-50K,1,1,03-11-2012,24,8,0,8,0,0,2,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
10669,1981,43,41-50,Graduation,Married,54386,50K-70K,0,1,17-05-2013,8,277,21,64,62,21,25,2,13%,13,15,3,2,10,3,0,0,0,0,0,0,0
2918,1981,43,41-50,Graduation,Divorced,28510,20K-30K,1,1,13-04-2013,72,44,5,19,0,4,19,3,50%,3,6,2,0,4,5,0,0,0,0,0,0,0
5735,1991,33,31-40,Master,Single,90638,70K-100K,0,0,13-02-2014,29,1156,120,915,94,144,96,1,6%,16,17,3,4,10,1,0,0,1,0,0,0,0
359,1950,74,71-80,Graduation,Together,48070,30K-50K,0,1,13-01-2013,33,373,14,83,6,9,19,3,19%,13,16,8,2,6,7,0,0,0,0,0,1,0
8387,1957,67,61-70,Graduation,Married,43140,30K-50K,0,1,05-01-2013,68,134,8,76,6,0,11,1,10%,9,10,4,1,5,6,0,0,0,0,0,0,0
1829,1961,63,61-70,PhD,Divorced,54959,50K-70K,0,1,19-01-2013,55,1148,0,60,0,0,24,3,17%,15,18,9,5,4,7,0,1,0,0,0,0,1
3839,1958,66,61-70,Basic,Single,15056,10K-20K,1,1,03-05-2013,76,6,12,3,21,6,40,5,71%,2,7,2,2,3,5,0,0,0,0,0,0,0
9392,1971,53,51-60,Graduation,Single,26954,20K-30K,1,0,08-05-2014,17,4,1,11,0,0,1,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
2292,1985,39,31-40,Graduation,Single,22327,20K-30K,1,0,02-08-2013,94,5,4,8,2,0,5,1,25%,3,4,1,0,3,5,0,0,0,0,0,0,0
10466,1965,59,51-60,Graduation,Married,44393,30K-50K,1,1,22-08-2013,86,24,2,20,2,2,10,2,40%,3,5,1,0,4,4,0,0,0,0,0,0,0
9855,1952,72,71-80,PhD,Single,62000,50K-70K,0,1,25-08-2013,25,899,0,101,0,0,20,1,4%,24,25,6,6,13,4,0,0,0,1,0,0,0
4088,1962,62,61-70,PhD,Together,31497,30K-50K,0,1,06-12-2012,22,108,1,28,13,1,4,2,25%,6,8,3,1,4,8,0,0,0,0,0,0,0
5231,1974,50,41-50,2n Cycle,Married,45894,30K-50K,0,2,27-02-2014,15,27,2,7,0,2,13,1,25%,3,4,1,0,3,5,0,0,0,0,0,0,0
590,1970,54,51-60,Master,Divorced,78579,70K-100K,0,0,22-12-2012,35,816,66,549,216,66,99,1,7%,14,15,5,6,4,3,0,0,0,0,0,0,1
8732,1969,55,51-60,Master,Widow,67369,50K-70K,0,1,17-11-2012,81,1298,0,70,37,14,42,4,19%,17,21,7,4,10,4,0,1,1,0,0,0,1
2315,1960,64,61-70,Graduation,Divorced,58401,50K-70K,0,1,20-04-2014,55,10,0,11,17,29,29,1,20%,4,5,1,2,2,4,0,0,0,0,0,0,0
3515,1952,72,71-80,Graduation,Single,62307,50K-70K,0,1,17-02-2014,94,87,13,34,10,6,10,1,13%,7,8,4,0,4,5,0,0,0,0,0,0,0
2245,1969,55,51-60,Master,Married,43641,30K-50K,1,1,22-04-2013,50,57,2,51,4,2,23,3,43%,4,7,2,1,4,6,0,0,0,0,0,0,0
6283,1968,56,51-60,Master,Divorced,63841,50K-70K,0,1,21-04-2013,64,635,15,100,20,7,131,1,5%,20,21,9,3,9,6,0,0,0,0,0,0,0
2246,1965,59,51-60,2n Cycle,Married,46891,30K-50K,0,1,01-09-2013,91,43,12,23,29,15,61,1,14%,6,7,2,1,4,4,0,0,0,0,0,0,0
6606,1969,55,51-60,Master,Married,70091,70K-100K,1,0,31-03-2013,11,964,34,137,15,0,11,2,12%,15,17,5,2,10,8,0,1,0,0,0,0,0
5545,1972,52,51-60,PhD,Married,78075,70K-100K,0,0,05-04-2014,72,572,8,259,34,35,80,1,8%,12,13,3,5,5,1,0,0,0,0,0,0,0
7342,1961,63,61-70,2n Cycle,Widow,59184,50K-70K,0,1,09-09-2012,6,341,142,113,259,151,66,3,13%,21,24,6,6,12,5,0,0,0,0,0,0,0
837,1977,47,41-50,Graduation,Married,54809,50K-70K,1,1,11-09-2013,0,63,6,57,13,13,22,4,50%,4,8,2,1,5,4,0,0,0,0,0,0,0
9500,1959,65,61-70,Graduation,Married,58113,50K-70K,0,1,25-01-2013,66,221,104,169,102,78,84,3,16%,16,19,9,2,8,7,0,0,0,0,0,1,0
3602,1958,66,61-70,Master,Married,51412,50K-70K,0,1,31-12-2013,42,140,3,29,4,5,14,2,22%,7,9,3,2,4,4,0,0,0,0,0,0,0
234,1979,45,41-50,Graduation,Divorced,15287,10K-20K,1,0,10-10-2012,60,1,2,8,4,3,13,2,50%,2,4,1,1,2,7,1,0,0,0,0,0,1
2995,1957,67,61-70,Master,Together,66636,50K-70K,0,0,17-08-2013,64,291,10,689,84,10,0,1,6%,15,16,3,4,9,1,0,0,0,0,0,0,0
1118,1956,68,61-70,Master,Married,50965,50K-70K,0,1,20-02-2013,87,544,13,85,8,6,29,3,16%,16,19,10,4,5,8,1,0,0,0,0,0,0
7789,1965,59,51-60,PhD,Married,84618,70K-100K,0,0,22-11-2013,96,684,100,801,21,66,0,1,4%,24,25,6,9,10,2,0,0,1,0,0,0,0
3068,1990,34,31-40,Graduation,Married,18351,10K-20K,0,0,29-10-2013,1,1,12,9,0,14,7,1,20%,4,5,2,0,3,7,0,0,0,0,0,0,0
8955,1957,67,61-70,PhD,Together,40451,30K-50K,0,2,16-02-2014,54,35,0,4,0,0,10,1,25%,3,4,1,1,2,5,1,0,0,0,0,0,0
945,1965,59,51-60,Graduation,Together,36317,30K-50K,0,1,22-05-2013,53,87,3,25,3,2,13,2,29%,5,7,3,0,4,7,0,0,0,0,0,0,0
5644,1957,67,61-70,Graduation,Together,42213,30K-50K,0,1,12-10-2013,96,309,3,24,4,3,20,2,15%,11,13,5,1,7,7,0,1,0,0,0,0,0
7192,1955,69,61-70,Graduation,Together,65748,50K-70K,0,1,15-04-2013,58,172,73,93,95,78,34,2,13%,14,16,2,4,10,1,0,0,0,0,0,1,0
2324,1972,52,51-60,Graduation,Together,77044,70K-100K,0,1,27-10-2013,12,625,38,242,50,34,76,2,7%,27,29,7,11,11,4,1,0,0,0,0,0,0
697,1969,55,51-60,Graduation,Together,74918,70K-100K,0,0,12-03-2013,78,972,59,913,25,19,59,1,5%,19,20,5,9,6,3,0,0,1,0,0,0,0
3439,1972,52,51-60,Graduation,Married,56721,50K-70K,1,1,31-10-2012,64,157,6,39,6,13,75,5,50%,5,10,4,1,5,6,0,0,0,0,0,0,0
1506,1975,49,41-50,Graduation,Single,42160,30K-50K,1,1,28-06-2013,26,48,9,45,3,15,20,4,57%,3,7,2,1,4,6,0,0,0,0,0,0,1
232,1965,59,51-60,Graduation,Single,61559,50K-70K,0,1,17-07-2013,8,279,83,88,32,14,34,1,6%,15,16,4,2,10,3,0,0,0,0,0,0,0
8876,1963,61,61-70,PhD,Together,33629,30K-50K,1,1,08-08-2012,49,132,0,16,0,0,4,5,63%,3,8,3,1,4,9,0,0,0,0,0,0,0
4500,1991,33,31-40,PhD,Together,68682,50K-70K,0,0,06-10-2013,56,919,0,505,99,30,45,1,4%,22,23,4,9,10,2,0,0,0,0,0,0,0
9739,1963,61,61-70,Graduation,Single,34377,30K-50K,0,1,19-01-2013,55,62,0,22,3,1,26,2,33%,4,6,2,2,2,7,0,0,0,0,0,0,0
10395,1986,38,31-40,Basic,Single,8940,5K-10K,1,0,22-08-2012,25,1,45,3,4,6,42,3,43%,4,7,3,1,3,8,0,0,0,0,0,0,0
1176,1973,51,51-60,Graduation,Married,26228,20K-30K,1,0,22-09-2013,50,2,6,4,3,1,9,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
1627,1957,67,61-70,2n Cycle,Divorced,77297,70K-100K,0,0,26-01-2013,84,408,61,109,48,122,41,1,5%,20,21,5,7,9,4,0,0,0,1,0,0,0
938,1981,43,41-50,Graduation,Married,40211,30K-50K,1,1,30-07-2013,30,51,1,7,2,1,25,2,40%,3,5,2,1,2,8,1,0,0,0,0,0,0
2740,1958,66,61-70,PhD,Widow,33438,30K-50K,1,1,22-09-2013,81,62,1,16,3,2,6,4,57%,3,7,2,1,4,5,0,0,0,0,0,0,0
257,1959,65,61-70,PhD,Married,75032,70K-100K,0,1,28-04-2013,74,952,12,180,47,12,12,2,11%,16,18,5,4,9,3,0,0,0,0,0,0,0
4058,1955,69,61-70,PhD,Single,61284,50K-70K,0,0,12-10-2013,76,618,15,106,20,7,45,1,5%,20,21,11,2,8,6,0,1,0,0,0,0,0
7736,1986,38,31-40,Graduation,Married,22518,20K-30K,1,0,22-10-2012,36,11,7,12,2,2,27,2,40%,3,5,2,1,2,5,1,0,0,0,0,0,1
8210,1975,49,41-50,Master,Married,54730,50K-70K,0,1,15-08-2013,64,318,3,17,4,7,56,5,38%,8,13,4,1,8,4,0,0,0,0,0,0,0
833,1955,69,61-70,Master,Married,38452,30K-50K,1,1,30-03-2014,62,56,0,14,0,0,2,3,50%,3,6,3,0,3,7,0,0,0,0,0,0,0
6230,1971,53,51-60,Graduation,Divorced,44421,30K-50K,1,1,15-02-2013,53,110,5,59,7,1,7,5,56%,4,9,5,0,4,8,0,0,0,0,0,0,0
7325,1986,38,31-40,PhD,Together,38197,30K-50K,1,0,29-06-2013,86,23,0,11,2,1,3,1,25%,3,4,1,0,3,5,0,0,0,0,0,0,0
1307,1978,46,41-50,Graduation,Divorced,41986,30K-50K,0,1,09-02-2014,15,27,5,8,8,3,12,3,43%,4,7,3,0,4,4,0,0,0,0,0,0,0
1502,1983,41,41-50,Graduation,Together,28427,20K-30K,1,0,21-03-2013,67,18,3,19,3,3,6,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,0
6211,1976,48,41-50,PhD,Together,37395,30K-50K,1,0,02-05-2014,47,18,0,9,0,1,11,1,25%,3,4,1,0,3,6,0,0,0,0,0,0,0
843,1971,53,51-60,Graduation,Married,64722,50K-70K,1,0,26-05-2014,47,303,0,280,60,147,15,4,19%,17,21,8,2,11,6,0,0,0,0,0,0,0
4174,1956,68,61-70,Master,Together,55249,50K-70K,0,1,17-04-2014,81,97,1,19,2,0,11,1,14%,6,7,2,1,4,3,0,0,0,0,0,0,0
9757,1972,52,51-60,Graduation,Together,84906,70K-100K,0,0,04-10-2013,98,997,15,414,99,30,76,1,4%,22,23,5,6,12,2,0,1,1,0,1,0,0
6918,1989,35,31-40,Graduation,Married,28691,20K-30K,1,0,04-07-2013,56,5,4,13,8,0,4,1,25%,3,4,1,0,3,8,0,0,0,0,0,0,0
286,1952,72,71-80,Graduation,Single,44213,30K-50K,1,1,29-11-2013,48,95,11,35,0,4,7,4,50%,4,8,2,1,5,6,0,0,0,0,0,0,0
11086,1984,40,31-40,Basic,Single,25707,20K-30K,1,0,18-01-2014,18,1,6,2,3,6,3,1,25%,3,4,1,0,3,7,0,0,0,0,0,0,0
1921,1967,57,51-60,PhD,Married,59062,50K-70K,2,1,03-10-2013,74,46,1,12,3,0,9,2,40%,3,5,2,0,3,4,0,0,0,0,0,0,0
4138,1962,62,61-70,Graduation,Single,76624,70K-100K,0,1,24-05-2014,68,411,106,147,54,115,66,1,5%,21,22,5,10,7,1,1,0,0,0,0,0,0
7718,1947,77,71-80,Master,Together,66000,50K-70K,0,0,20-04-2014,36,244,51,270,101,0,45,1,11%,8,9,1,3,5,1,0,0,0,0,0,0,0
1291,1978,46,41-50,PhD,Together,27683,20K-30K,1,0,04-08-2012,90,152,9,121,12,12,45,4,33%,8,12,6,2,4,8,0,0,0,0,0,0,0
6862,1971,53,51-60,Graduation,Divorced,1730,1K-3K,0,0,18-05-2014,65,1,1,3,1,1,1,15,0%,-15,0,0,0,0,20,0,0,0,0,0,0,0
4136,1992,32,31-40,Basic,Single,7500,5K-10K,1,0,03-12-2012,63,10,17,18,8,26,40,4,57%,3,7,3,2,2,9,0,0,0,0,0,0,0
803,1968,56,51-60,Graduation,Together,40521,30K-50K,1,1,05-04-2013,82,12,0,5,0,0,4,1,33%,2,3,0,1,2,5,0,0,0,0,0,0,0
4298,1973,51,51-60,PhD,Together,20427,20K-30K,1,0,24-03-2014,63,5,0,4,0,0,1,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
10833,1975,49,41-50,Graduation,Married,65106,50K-70K,0,1,24-05-2014,55,790,19,133,12,0,19,3,13%,21,24,8,3,13,6,0,1,0,0,0,0,0
9606,1965,59,51-60,PhD,Married,69969,50K-70K,0,0,27-08-2013,64,882,29,514,38,29,44,1,8%,11,12,4,2,6,3,0,0,1,1,0,0,1
8534,1952,72,71-80,Graduation,Married,67433,50K-70K,0,2,16-07-2013,51,615,28,259,12,48,30,4,17%,20,24,6,5,13,4,0,1,0,0,0,0,0
5153,1967,57,51-60,PhD,Married,77766,70K-100K,0,1,22-02-2013,97,1004,59,265,115,59,27,2,6%,30,32,11,10,11,6,1,0,0,0,0,0,1
961,1972,52,51-60,Graduation,Married,74716,70K-100K,0,1,12-09-2013,92,133,27,421,13,195,71,2,13%,13,15,7,3,5,4,0,0,0,0,0,0,0
5011,1963,61,61-70,Graduation,Divorced,68118,50K-70K,0,1,18-10-2013,51,595,23,123,10,23,154,2,10%,19,21,8,9,4,6,0,0,0,0,0,0,0
6653,1970,54,51-60,PhD,Married,55158,50K-70K,1,1,30-07-2012,72,293,0,87,4,11,23,4,29%,10,14,7,2,5,7,0,0,0,0,0,0,1
9094,1955,69,61-70,2n Cycle,Married,62972,50K-70K,0,1,03-08-2012,39,313,15,47,20,0,192,2,14%,12,14,7,4,3,6,0,0,0,0,0,0,1
810,1975,49,41-50,Graduation,Married,74190,70K-100K,0,1,12-05-2014,49,151,81,86,168,91,64,2,12%,15,17,4,2,11,2,0,0,0,0,0,0,0
5493,1976,48,41-50,Graduation,Married,39356,30K-50K,1,1,19-03-2014,21,15,0,2,0,0,6,1,33%,2,3,1,0,2,6,1,0,0,0,0,0,0
2147,1969,55,51-60,Graduation,Together,76653,70K-100K,0,0,16-08-2013,91,736,63,946,219,189,126,1,5%,21,22,4,7,11,2,0,0,1,1,0,0,0
5107,1973,51,51-60,PhD,Divorced,35860,30K-50K,1,1,19-05-2014,37,15,0,8,4,2,20,2,50%,2,4,1,1,2,5,1,0,0,0,0,0,0
3979,1983,41,41-50,PhD,Divorced,90687,70K-100K,0,0,22-05-2013,98,982,17,672,23,34,51,1,6%,15,16,6,2,8,2,0,0,1,0,0,0,1
6049,1982,42,41-50,Master,Together,73450,70K-100K,0,0,05-12-2013,85,1142,51,415,90,69,37,1,4%,25,26,7,8,11,3,1,0,0,1,0,0,0
8147,1960,64,61-70,Graduation,Married,31454,30K-50K,1,1,06-07-2013,40,28,0,11,0,0,9,3,60%,2,5,2,0,3,8,0,0,0,0,0,0,0
1857,1952,72,71-80,Graduation,Single,47139,30K-50K,1,1,06-03-2014,2,46,0,12,0,2,23,2,40%,3,5,2,1,2,7,0,0,0,0,0,0,1
3910,1975,49,41-50,Graduation,Divorced,83829,70K-100K,0,0,08-10-2013,78,897,161,430,186,161,27,0,0%,17,17,4,7,6,1,1,0,1,1,0,0,1
5207,1963,61,61-70,PhD,Married,53378,50K-70K,1,1,24-09-2012,41,489,6,152,8,6,132,10,53%,9,19,9,4,6,8,0,0,0,0,0,0,1
11114,1970,54,51-60,Graduation,Together,19656,10K-20K,1,0,08-02-2013,94,25,4,9,6,8,32,3,50%,3,6,2,1,3,7,0,0,0,0,0,0,0
5429,1948,76,71-80,PhD,Married,45579,30K-50K,0,1,20-08-2013,10,145,1,33,2,1,1,1,11%,8,9,4,1,4,6,0,0,0,0,0,0,0
9400,1958,66,61-70,2n Cycle,Single,85485,70K-100K,0,0,21-06-2014,73,630,26,611,44,18,54,1,6%,17,18,6,6,6,2,0,0,0,0,0,0,0
1740,1944,80,71-80,Graduation,Married,55956,50K-70K,0,0,07-04-2014,22,760,38,104,50,9,38,2,14%,12,14,7,3,4,4,0,1,0,0,0,0,0
7488,1963,61,61-70,Master,Single,64191,50K-70K,0,1,22-01-2013,30,420,15,186,151,38,15,3,14%,18,21,5,3,13,3,0,0,0,0,0,0,0
195,1972,52,51-60,Graduation,Single,38808,30K-50K,1,0,26-08-2012,21,125,17,52,3,19,30,4,40%,6,10,5,1,4,8,1,0,0,0,0,0,1
635,1966,58,51-60,Master,Married,57183,50K-70K,1,1,19-03-2013,51,464,5,64,7,0,70,8,47%,9,17,9,1,7,8,0,0,0,0,0,0,0
7527,1968,56,51-60,Master,Divorced,23748,20K-30K,1,0,21-11-2012,97,6,6,29,12,15,8,3,50%,3,6,2,1,3,8,0,0,0,0,0,0,0
10319,1971,53,51-60,Graduation,Married,66303,50K-70K,0,1,26-02-2013,56,1090,12,96,16,12,60,4,22%,14,18,3,4,11,8,0,1,0,0,0,0,0
2296,1975,49,41-50,Master,Married,37368,30K-50K,1,0,16-12-2013,4,3,2,11,2,2,10,1,33%,2,3,1,0,2,6,1,0,0,0,0,0,0
10637,1964,60,51-60,Graduation,Married,40800,30K-50K,1,2,01-01-2013,77,24,0,27,8,30,10,2,33%,4,6,3,0,3,7,0,0,0,0,0,1,0
2931,1978,46,41-50,Graduation,Divorced,71847,70K-100K,0,0,21-09-2012,95,737,21,106,55,63,210,0,0%,22,22,6,7,9,3,0,0,0,1,0,0,0
907,1975,49,41-50,Graduation,Married,46149,30K-50K,0,1,29-11-2013,36,254,6,71,4,0,27,5,38%,8,13,5,1,7,5,0,0,0,0,0,0,0
3698,1983,41,41-50,Graduation,Together,78687,70K-100K,0,0,09-08-2012,13,817,185,687,145,55,241,1,6%,17,18,4,6,8,2,0,0,1,0,0,0,1
